news_id,news_url
1542337206761,https://inshorts.com/en/news/man-drives-burning-tractor-into-lake-stops-fire-from-spreading-1542337206761
1542166787875,https://inshorts.com/en/news/traffic-policeman-hit-dragged-for-400-metres-under-truck-in-delhi-1542166787875
1542110804019,https://inshorts.com/en/news/amazon-wholesales-revenue-rose-73-to-₹12224-crore-in-fy18-1542110804019
1542125569107,https://inshorts.com/en/news/rename-andaman-nicobar-to-shaheed-swaraj-islands-netaji-family-1542125569107
1542099045961,https://inshorts.com/en/news/win-margin-was-same-when-sachin-sehwag-rohit-hit-odi-double-tons-1542099045961
1542421806509,https://inshorts.com/en/news/commentator-journalist-once-fielded-for-nz-after-virus-struck-team-1542421806509
1542277599957,https://inshorts.com/en/news/trump-mocks-france-for-neardefeat-to-germany-in-world-wars-1542277599957
1542370653373,https://inshorts.com/en/news/rooneys-farewell-match-for-england-ends-with-30-win-vs-usa-1542370653373
1542351454330,https://inshorts.com/en/news/ranveers-baraat-came-in-boat-dancing-to-govindas-songs-report-1542351454330
1542474055002,https://inshorts.com/en/news/they-have-a-lot-to-hide-arun-jaitley-on-states-barring-cbi-1542474055002
1542621611646,https://inshorts.com/en/news/red-carpet-for-punjab-cm-at-amritsar-blast-site-withdrawn-after-row-1542621611646
1542472536039,https://inshorts.com/en/news/bcci-advises-bengal-to-let-shami-bowl-only-15-overs-per-innings-1542472536039
1542696636315,https://inshorts.com/en/news/ivanka-trump-used-personal-email-account-for-govt-business-report-1542696636315
1542719116820,https://inshorts.com/en/news/we-will-retaliate-if-australians-cross-the-lines-virat-kohli-1542719116820
1542532420068,https://inshorts.com/en/news/dhoni-drove-team-bus-to-hotel-in-his-first-test-as-captain-laxman-1542532420068
1542558905380,https://inshorts.com/en/news/actor-plays-jeff-bezos-on-comedy-show-to-troll-trump-on-tv-1542558905380
1542035852512,https://inshorts.com/en/news/kohli-got-emotional-and-lost-control-anand-on-leave-india-remark-1542035852512
1542081218586,https://inshorts.com/en/news/gang-which-ordered-pizzas-robbed-deliverymen-caught-in-delhi-1542081218586
1542110343707,https://inshorts.com/en/news/flipkart-group-ceo-binny-bansal-resigns-on-misconduct-allegation-1542110343707
1542103911603,https://inshorts.com/en/news/google-internet-traffic-hijacked-services-affected-for-2-hrs-1542103911603
1542093049704,https://inshorts.com/en/news/in-pics-deepika-and-ranveers-wedding-venue-at-lake-como-italy-1542093049704
1542264947217,https://inshorts.com/en/news/farah-gifts-deepikaranveer-clay-casting-of-their-hands-on-wedding-1542264947217
1542549153785,https://inshorts.com/en/news/govt-should-stick-to-its-fiscal-deficit-target-panagariya-1542549153785
1542181833472,https://inshorts.com/en/news/heartbreaking-miley-cyrus-fiancé-share-pic-of-their-burnt-house-1542181833472
1542282154694,https://inshorts.com/en/news/binny-bansal-quit-a-day-after-learning-of-misconduct-probe-report-1542282154694
1542367746094,https://inshorts.com/en/news/you-are-pride-joy-of-family-abhishek-to-aaradhya-on-bday-1542367746094
1542646375732,https://inshorts.com/en/news/no-pictures-srks-5yearold-son-abram-shouts-at-media-1542646375732
1542122881588,https://inshorts.com/en/news/cbi-officer-forges-her-seniors-signature-to-get-promotion-booked-1542122881588
1542343510822,https://inshorts.com/en/news/dutch-bank-ing-sells-kotak-mahindra-bank-shares-worth-₹1440-crore-1542343510822
1542619316710,https://inshorts.com/en/news/nothing-shocks-us-sc-refuses-urgent-hearing-on-cbi-officers-plea-1542619316710
1542449272301,https://inshorts.com/en/news/bumrah-the-real-xfactor-for-india-former-australia-pacer-1542449272301
1542635616204,https://inshorts.com/en/news/rbi-governors-resignation-will-be-catastrophic-exboard-member-1542635616204
1542472605802,https://inshorts.com/en/news/darts-players-accuse-each-other-of-farting-during-match-1542472605802
1542366510318,https://inshorts.com/en/news/tesla-bought-trucking-companies-to-speed-up-deliveries-musk-1542366510318
1542293333045,https://inshorts.com/en/news/deepika-padukone-ranveer-singh-share-first-official-wedding-photos-1542293333045
1542110223585,https://inshorts.com/en/news/mla-anil-gote-announces-resignation-from-bjp-maha-assembly-1542110223585
1542022949723,https://inshorts.com/en/news/miley-cyrus-gerard-butlers-houses-burn-down-in-california-wildfire-1542022949723
1542268162043,https://inshorts.com/en/news/baat-to-thik-kaha-unhone-rajnath-on-afridis-kashmir-remark-1542268162043
1542088573557,https://inshorts.com/en/news/i-dont-lie-dassault-ceo-denies-rahul-gandhis-rafale-allegations-1542088573557
1542105119647,https://inshorts.com/en/news/ufc-fighters-hold-hands-while-lying-in-a-hospital-after-fight-1542105119647
