url,headline,body,author,time,date,source
https://inshorts.com/en/news/ktaka-auto-driver-killed-by-another-driver-for-charging-lower-fares-1547134560944,K'taka auto driver killed by another driver for charging lower fares,"Karnataka's 67-year-old autorickshaw driver Narayana YM, popular for charging minimum fares, was beaten to death by Babu, a 20-year-old autorickshaw driver. Babu got into an argument with Narayana and beat him until he lost consciousness and fell down. Narayana was declared brought dead by the second hospital he was taken to as the first one didn't have enough oxygen supply. ",Pragya Swastik,09:06 pm,10-Jan-2019,The News Minute
https://inshorts.com/en/news/playing-it-safe-doesnt-excite-me-ranveer-on-film-choices-1547560216973,Playing it safe doesn't excite me: Ranveer on film choices,"Actor Ranveer Singh said that when it comes to his film choices, playing it safe doesn\'t excite him as an artiste. ""I want to challenge myself, take bigger risks and entertain people who want to pay money to come to theatres to watch a good performance,"" the actor added. Ranveer further said he likes to ""become someone else on screen"".",Rahel Philipose,07:20 pm,15-Jan-2019,Pinkvilla
https://inshorts.com/en/news/277-passengers-crew-members-fall-sick-on-royal-caribbean-ship-1547214033900,"277 passengers, crew members fall sick on Royal Caribbean ship","As many as 277 passengers and crew members aboard the Royal Caribbean's Oasis of the Seas cruise ship became sick with a gastrointestinal illness, according to the cruise line. The cruise ship will return to a Florida port earlier because of the illness. Lab test results are awaited to determine whether those sick were stricken by norovirus.",Nandini Sinha,07:10 pm,11-Jan-2019,Reuters
https://inshorts.com/en/news/it-is-cong-which-can-challenge-and-defeat-bjp-sachin-pilot-1547476214757,It is Cong which can challenge and defeat BJP: Sachin Pilot,"Rajasthan\'s Deputy Chief Minister Sachin Pilot on Monday said that it is Congress which can challenge and defeat BJP in the upcoming Lok Sabha elections. He also asserted that UPA will form the government in 2019 under Congress leadership. Pilot further said regional and national parties need to work together to fight powers ""destroying"" democratic institutions of the country.",Shashank Verma,08:00 pm,14-Jan-2019,The New Indian Express
https://inshorts.com/en/news/ducati-confirms-emotorcycle-plan-says-future-is-electric-1548080656416,"Ducati confirms e-motorcycle plan, says 'future is electric'","Ducati CEO Claudio Domenicali in an event confirmed that the Italian superbike maker was ""not far from starting production"" of its own electric motorcycle adding, ""The future is electric"". Earlier in 2017, Ducati\'s West Europe head Edouard Lotthé had hinted at similar plans to create an all-electric bike. Harley-Davidson had announced plans to launch its electric motorcycle \'LiveWire\' in 2018.",Arundhati Rawat,07:54 pm,21-Jan-2019,Engadget
https://inshorts.com/en/news/brothers-sell-their-startup-to-sap-for-$8-bn-become-billionaires-1542032499604,"Brothers sell their startup to SAP for $8 bn, become billionaires","Two brothers who began their technology startup Qualtrics in the basement of their parents' house in America, Ryan and Jared Smith, have become billionaires after selling their startup to SAP for $8 billion. Backed by Accel and Sequoia, Qualtrics was last valued at $2.5 billion. Founded in 2002, Qualtrics makes customer-survey software used by companies like Microsoft and General Electric.",Pragya Swastik,07:51 pm,12-Nov-2018,Livemint
https://inshorts.com/en/news/12yearold-us-girl-dies-after-snow-fort-collapses-on-her-1548353472768,12-year-old US girl dies after snow fort collapses on her,"A 12-year-old girl died after a snow fort collapsed while she was playing along with another girl outside a church in Chicago, US. Their families began looking for the girls about an hour after they went outside to play. The other girl was treated for hypothermia and remains at a hospital.",Ankush Verma,11:41 pm,24-Jan-2019,Daily Mail
https://inshorts.com/en/news/told-congress-to-expel-me-as-son-was-denied-ticket-exmp-1542450766575,Told Congress to expel me as son was denied ticket: Ex-MP,"Congress leader and former MP Satyavrat Chaturvedi on Friday claimed he has publicly asked Congress to expel him after his son was denied a ticket. Stating Congress is making him a ""star campaigner"", he said, ""I\'m unable to understand how this party is functioning...It\'s sad they aren\'t removing me."" His son, Nitin Chaturvedi, is contesting on a Samajwadi Party ticket.",Aarushi Maheshwari,04:02 pm,17-Nov-2018,ANI
https://inshorts.com/en/news/will-remove-your-hand-from-cycle-handle-akhilesh-warns-cong-1542547687329,Will remove your hand from cycle handle: Akhilesh warns Cong,"Former Uttar Pradesh CM Akhilesh Yadav has accused the Congress of stopping the cycle in poll-bound Chhattisgarh and has said, ""we\'ll remove your hand from the handle if you try to stop the cycle"". ""The control will be with someone else,"" he added while addressing a Chhattisgarh rally. Chhattisgarh voting in remaining 72 seats will take place on November 20.",Shashank Verma,06:58 pm,18-Nov-2018,India.com
https://inshorts.com/en/news/baby-decapitated-in-failed-delivery-male-nurse-leaves-head-inside-1547179219547,"Baby decapitated in failed delivery, male nurse leaves head inside","A male nurse allegedly decapitated a baby while helping a woman deliver at a Rajasthan health centre and sent her off to another hospital after hiding its torso. Later, doctors at a Jodhpur government hospital examined the woman and found the baby's head inside her. The nurse then led the police to the morgue, where he had placed the body.",Gaurav Shroff,09:30 am,11-Jan-2019,Hindustan Times
https://inshorts.com/en/news/13yrold-dies-after-sustaining-head-injuries-in-thai-boxing-match-1542301780381,13-yr-old dies after sustaining head injuries in Thai boxing match,"Anucha Tasako, a 13-year-old Muay Thai boxer, died after succumbing to injuries sustained during a charity fight. Tasako reportedly suffered brain haemorrhage after being repeatedly hit in the head by his opponent. Following the tragedy, Tasako's uncle said that he would like to see authorities make the use of protective gear compulsory for fighters who are aged under 15.",Anmol Sharma,10:39 pm,15-Nov-2018,Daily Mail
https://inshorts.com/en/news/indianorigin-kamala-harris-to-contest-for-us-president-post-in-2020-1548089432028,Indian-origin Kamala Harris to contest for US President post in 2020,"The first-term Democratic Senator of California, 54-year-old  Indian-origin Kamala Harris on Monday launched her 2020 campaign for the post of the US President. An outspoken critic of US President Donald Trump’s immigration policies, Harris is the daughter of immigrants from Jamaica and India. ""Let’s claim our future. For ourselves, our children and our country,"" she said in her campaign video.",Pragya Swastik,10:20 pm,21-Jan-2019,[]
https://inshorts.com/en/news/bengalurubased-signzy-raises-₹24-crore-from-kalaari-others-1542714182691,"Bengaluru-based Signzy raises ₹24 crore from Kalaari, others","Bengaluru-based fintech startup Signzy has raised ₹24 crore in a Series A funding round led by Kalaari Capital and Stellaris Venture Partners. The round also saw participation from angel investors including Google India Vice President Rajan Anandan. Founded in 2015, Signzy offers digital onboarding solutions to banks and financial institutions using blockchain and AI-based technology. ",Mahi Chauhan,05:13 pm,20-Nov-2018,Entrackr
https://inshorts.com/en/news/mining-baron-reddy-granted-bail-in-₹18crore-bribery-case-1542257579542,Mining baron Reddy granted bail in ₹18-crore bribery case,"A court in Bengaluru on Wednesday granted bail to mining baron and former BJP minister Janardhana Reddy in a ₹18-crore bribery case on a bond of ₹1 lakh. Earlier, he was arrested on Sunday and sent to judicial custody till November 24. Ambident Group's owner, accused in ₹600-crore fraud case, alleged that Reddy demanded the bribe to help him.",Ayushi Ahluwalia,10:22 am,15-Nov-2018,Times Now
https://inshorts.com/en/news/ibrahimovic-beats-rooney-to-become-mls-newcomer-of-the-year-1542126034489,Ibrahimovic beats Rooney to become MLS Newcomer of the Year,"Former Manchester United forward Zlatan Ibrahimovic beat his former Manchester United teammate Wayne Rooney to win the MLS Newcomer of the Year award. MLS side LA Galaxy's Ibrahimovic received an average of 36.36% of the votes, whereas DC United's English forward Wayne Rooney received 32.25% votes. Ibrahimovic scored a total of 22 goals for his side in his debut season.",Dishant Sharma,09:50 pm,13-Nov-2018,India.com
https://inshorts.com/en/news/kerala-treating-sabarimala-pilgrims-like-gulag-inmates-shah-1542720813135,Kerala treating Sabarimala pilgrims like Gulag inmates: Shah,"BJP President Amit Shah today said the Kerala government was treating Sabarimala pilgrims like ""inmates of Gulag"" if ""reports of flushing resting places for devotees and them having to spend nights next to pig droppings and dustbin are true."" Calling the state\'s handling of the situation in Sabarimala ""disappointing"", he tweeted, ""We won\'t let LDF crush people\'s faith with impunity."" ",Aarushi Maheshwari,07:03 pm,20-Nov-2018,PTI
https://inshorts.com/en/news/bullet-train-will-use-40-more-power-than-delhi-metro-nhsrcl-1547384494869,Bullet train will use 40% more power than Delhi Metro: NHSRCL,"The Mumbai-Ahmedabad bullet train will consume 40% more electricity than what the entire Delhi Metro network requires, as per National High Speed Rail Corporation Limited (NHSRCL), which is executing the project. The project will require 1,100 million units of electricity per year to power the locomotive and intermediate stoppages. In comparison, Delhi Metro consumes 850 million units per annum.",Shruti Maria Mahendar,06:31 pm,13-Jan-2019,Hindustan Times
https://inshorts.com/en/news/simultaneous-polls-a-challenge-for-odisha-administration-dgp-1547732459491,Simultaneous polls a challenge for Odisha administration: DGP,"Odisha Director General of Police (DGP) RP Sharma on Thursday said conducting simultaneous Lok Sabha and the Assembly elections will be a huge challenge for the state administration. Addressing a conference, he added preparations to ensure free and fair elections in the state have already begun. He also said tackling mass agitation is gradually becoming a challenge for the police.",Shashank Verma,07:10 pm,17-Jan-2019,India.com
https://inshorts.com/en/news/16-students-injured-as-school-bus-crashes-into-pillar-in-noida-1542444892007,16 students injured as school bus crashes into pillar in Noida,"Sixteen children have been injured after a school bus carrying around 30 students crashed into a pillar at an underpass in Noida. The condition of the driver of the bus, that belongs to Noida's Apeejay School, is critical. Witnesses said the vehicle skidded off due to sand and construction material lying on the road, causing the driver to lose control.",Ankush Verma,02:24 pm,17-Nov-2018,Hindustan Times
https://inshorts.com/en/news/ive-been-with-75-women-reveals-angad-on-wife-neha-dhupias-show-1542206959453,"I've been with 75 women, reveals Angad on wife Neha Dhupia's show","Actor Angad Bedi, on being asked how many women he has been with by his wife Neha Dhupia, replied, ""I\'ve not been with so many women. I think... about 75."" He revealed this on Neha\'s talk show \'#NoFilterNeha\' season 3. Angad further revealed he was once in a relationship with a woman with whom he had a 10-year difference.",Daisy Mowke,08:19 pm,14-Nov-2018,SpotboyE
https://inshorts.com/en/news/here-to-listen-not-speak-my-mann-ki-baat-rahul-in-dubai-1547223480435,"Here to listen, not speak my 'mann ki baat': Rahul in Dubai","Addressing Indian workers in Dubai on Friday, Congress President Rahul Gandhi said he is there to listen to the workers and not to tell them his ""mann ki baat"". Rahul apparently said this in reference to PM Narendra Modi\'s radio broadcast \'Mann Ki Baat\'. ""I will stand by all of you...You\'ve made Indians of every religion...state and...caste proud,"" Rahul added.",Shweta Singh,09:48 pm,11-Jan-2019,Twitter
https://inshorts.com/en/news/banksy-artwork-found-on-garage-wall-in-uk-sold-for-over-₹92-lakh-1547825421625,Banksy artwork found on garage wall in UK sold for over ₹92 lakh,"Street artist Banksy's artwork, which appeared on a garage wall in UK's Port Talbot in December, was sold for over ₹92 lakh to art dealer John Brandler. Brandler said 'Season's Greetings', sold by the garage owner, would stay at Port Talbot for at least 2-3 years. Security was hired to protect the mural after it appeared on a steelworker's garage.",Krishna Veera Vanamali,09:00 pm,18-Jan-2019,Reuters
https://inshorts.com/en/news/24yearold-gangraped-by-friend-two-others-near-delhi-mall-1547616136857,"24-year-old gangraped by friend, two others near Delhi mall","A 24-year-old woman was allegedly gangraped by her friend and his two accomplices in a stationary car near Cross River Mall in Delhi on Monday night after they made her drink juice containing sedatives, said the police. A passerby saw the woman crying near a car and informed the police, following which her friend was arrested.",Aarushi Maheshwari,10:52 am,16-Jan-2019,Hindustan Times
https://inshorts.com/en/news/mclaren-reveals-2050-formula-1-concept-car-with-ai-copilot-1548390034386,McLaren reveals 2050 Formula 1 concept car with AI co-pilot,"McLaren has revealed its concept car for Formula 1 in 2050, 'MCLExtreme', that could feature an AI co-pilot. The human driver in the car could connect to the AI, which will learn and predict the driver's preferences and state of mind, via their helmet, the company said. The all-electric concept car could reach speeds of up to 500 kmph.",Arundhati Rawat,09:50 am,25-Jan-2019,Engadget
https://inshorts.com/en/news/us-think-tank-identifies-13-undeclared-missile-bases-in-n-korea-1542094850544,US think tank identifies 13 undeclared missile bases in N Korea,"US-based think tank Center for Strategic and International Studies (CSIS) has identified at least 13 of an estimated 20 undeclared missile bases in North Korea. It said minor infrastructure improvements were observed at some of the sites. However, South Korea said it had been ""closely watching"" the sites along with the US and that the CSIS report contained ""nothing new"".",Ankush Verma,01:10 pm,13-Nov-2018,Reuters
https://inshorts.com/en/news/india-committed-to-economic-reconstruction-of-afghan-swaraj-1547399200325,India committed to economic reconstruction of Afghan: Swaraj,"Union Minister Sushma Swaraj on Sunday said India was committed to the economic reconstruction of Afghanistan. While speaking at the India-Central Asia Dialogue, she added India is committed to promoting an inclusive ""Afghan-led, Afghan-owned and Afghan-controlled"" peace and reconciliation process in the country. India, Central Asia and Afghan are societies which are tolerant and plural, she said.",Shashank Verma,10:36 pm,13-Jan-2019,Hindustan Times
https://inshorts.com/en/news/maha-drivers-will-lose-licence-for-breaking-traffic-rules-1542719646981,Maha drivers will lose licence for breaking traffic rules,"In a move to combat the rise in road accidents, drivers caught speeding, talking on the phone and jumping a signal could have their licences confiscated for a minimum of three months in Maharashtra. The Additional Director General (Traffic) has issued a directive to all police units in the state to take strict action against six traffic violations.",Shashank Verma,06:44 pm,20-Nov-2018,Condé Nast Traveller
https://inshorts.com/en/news/14yrold-dies-in-firing-during-enactment-of-kans-vadh-in-up-1542625679838,14-yr-old dies in firing during enactment of Kans Vadh in UP,A 14-year-old boy was accidentally shot dead in firing that took place during the enactment of 'Kans Vadh' in Uttar Pradesh's Bhaduiya Math village. The bullet that hit the boy was supposed to be aimed at an effigy of Kans that was hung on a tree. Additional Superintendent of Police Sanjay Kumar said a probe has been ordered.,Ayushi Ahluwalia,04:37 pm,19-Nov-2018,The New Indian Express
https://inshorts.com/en/news/upskill-with-indias-no-1-pg-program-in-machine-learning-and-ai-1542515484959,Upskill with India's no. 1 PG program in Machine Learning and AI,"UpGrad & IIIT-Bangalore's PG program in Machine Learning and AI has been ranked No. 1 by Analytics India Magazine. UpGrad helps professionals transition in this field, which currently has 1.4 million job openings, through their cutting-edge and 360-degree career support. 400+ learners have made a successful career transition with up to 200% salary hike.",Roshan Gupta,10:01 am,18-Nov-2018,upgrad.com
https://inshorts.com/en/news/2-killed-by-naxals-on-suspicion-of-being-police-informers-1547629047698,2 killed by Naxals on suspicion of being police informers,"Two villagers were shot dead by Naxals on the suspicion of being police informers in Jamui district, Bihar. A note by the Naxals, found near the bodies, stated, ""Punishment for being a police informer."" The police launched a probe into the case, even as villagers protested against the killings.",Aarushi Maheshwari,02:27 pm,16-Jan-2019,ANI
https://inshorts.com/en/news/wb-house-passes-bill-to-give-land-rights-to-enclave-dwellers-1542695998887,WB House passes bill to give land rights to enclave dwellers,"The West Bengal Assembly has passed a bill to give land rights to people who came to live in the country following an exchange of enclaves with Bangladesh. CM Mamata Banerjee said the bill will help enclave dwellers get full-fledged status as Indian citizens. In 2015, 111 Indian enclaves had become part of Bangladesh while 51 Bangladeshi enclaves joined India.",Ayushi Ahluwalia,12:09 pm,20-Nov-2018,Hindustan Times
https://inshorts.com/en/news/sara-amrita-approach-police-over-property-worth-crores-reports-1547985389760,"Sara, Amrita approach police over property worth crores: Reports","Sara Ali Khan and her mother Amrita Singh have approached the Dehradun police over a property dispute, claiming that the property belongs to them, as per reports. The property is of 16,000 square feet area in the outskirts of Uttarakhand and is worth crores. Amrita's maternal uncle, who died of cancer on Saturday, reportedly used to live in the property.",Daisy Mowke,05:26 pm,20-Jan-2019,Pinkvilla
https://inshorts.com/en/news/karlovic-becomes-oldest-man-in-40-yrs-to-win-an-aus-open-match-1547562659059,Karlovic becomes oldest man in 40 yrs to win an Aus Open match,"Croatian tennis player Ivo Karlovic became the oldest man to win a match at the Australian Open in over 40 years after serving 39 aces to go past Poland's Hubert Hurkacz. World number 73 Karlovic, who will turn 40 on February 28, also became the oldest winner at any Grand Slam since 40-year-old Jimmy Connors' win at 1992's US Open.",Dishant Sharma,08:00 pm,15-Jan-2019,Hindustan Times
https://inshorts.com/en/news/mumbai-police-takes-10yearchallenge-shares-picture-1547734401946,"Mumbai Police takes #10YearChallenge, shares picture","The Mumbai Police on Thursday took the recent viral #10YearChallenge on social media and shared a picture on Twitter. The challenge requires participants to contrast a recent picture of themselves with one from ten years ago in a collage. ""Not 10 nor 20 or 40 years. Mumbaikars, nothing changes our commitment towards you!"" the Mumbai Police tweeted.",Shashank Verma,07:43 pm,17-Jan-2019,Twitter
https://inshorts.com/en/news/why-has-the-kilogram-been-redefined-after-nearly-130-years-1542432612459,Why has the kilogram been redefined after nearly 130 years?,"Since 1889, a kilogram was defined by a platinum-iridium cylinder prototype housed near Paris. The prototype's weight was found to fluctuate as it picks up microparticles of dirt and was thus deemed unreliable. Hence, scientists on Friday, chose the Planck constant, a fundamental constant of nature, to end dependence on a physical object for the SI unit of mass.",Gaurav Shroff,11:00 am,17-Nov-2018,Reuters
https://inshorts.com/en/news/8-dead-17-rescued-after-boat-capsizes-in-karnataka-1548087835813,"8 dead, 18 rescued after boat capsizes in Karnataka","At least eight people died and 18 were rescued on Monday after a boat reportedly carrying 33 people capsized in Karnataka's Kali river. The people had gone to a temple located at a remote island near Karwar and their boat capsized when they were returning, reports said. Indian Navy has launched search and rescue operation for missing persons.",Shashank Verma,09:53 pm,21-Jan-2019,The News Minute
https://inshorts.com/en/news/chahal-records-jointbest-bowling-figures-in-an-odi-in-australia-1547802236191,Chahal records joint-best bowling figures in an ODI in Australia,"India's 28-year-old leg-spinner Yuzvendra Chahal recorded the joint-best bowling figures in an ODI in Australia, achieving the feat by registering figures of 10-0-42-6 in the third ODI against Australia in Melbourne today. Chahal equalled ex-India pacer Ajit Agarkar's record, who registered figures of 9.3-1-42-6 in 2004. Chahal's figures are also the best in an ODI by a spinner in Australia. ",Anmol Sharma,02:33 pm,18-Jan-2019,CricTracker
https://inshorts.com/en/news/i-dont-know-manmohan-singhs-caste-says-ram-vilas-paswan-1547201205720,"I don't know Manmohan Singh's caste, says Ram Vilas Paswan","Discussing the proposed 10% quota for economically weaker sections in general category, Union Minister Ram Vilas Paswan said, ""All the prime ministers from Congress, barring Manmohan Singh as I do not know what caste he belongs to, belonged to upper castes."" He asked, ""Why did they never think of bringing in reservation for the poor \'savarnas\'?""",Aarushi Maheshwari,03:36 pm,11-Jan-2019,ANI
https://inshorts.com/en/news/i-see-the-hate-abhishek-gets-dont-want-my-kids-in-bwood-shweta-1548054062793,"I see the hate Abhishek gets, don't want my kids in B'wood: Shweta","Abhishek Bachchan\'s sister Shweta Bachchan has said she doesn\'t want another family member, including her children, to be part of the film industry. ""I\'m on Instagram, I see the...hate and trolling Abhishek gets,"" she added. Shweta further said, ""You think he has had it...easy because he\'s Amitabh Bachchan\'s son, whatever it is...I\'m going to react to him as a sister.""",Daisy Mowke,12:31 pm,21-Jan-2019,Hindustan Times
https://inshorts.com/en/news/101yrold-woman-confuses-german-chancellor-with-french-prezs-wife-1542041000571,101-yr-old woman confuses German Chancellor with French Prez's wife,"A 101-year-old woman confused German Chancellor Angela Merkel with French President Emmanuel Macron\'s wife at a World War I commemorative event. The leaders were chatting with members of public, when the woman first shook hands with Macron and then turned to Merkel, saying, ""You\'re Madam Macron."" Merkel then clarified twice that she was the German Chancellor and not Macron\'s wife.",Anmol Sharma,10:13 pm,12-Nov-2018,YouTube
https://inshorts.com/en/news/west-bengal-cm-mamata-serves-food-at-opposition-meet-pic-goes-viral-1548086661615,"West Bengal CM Mamata serves food at opposition meet, pic goes viral","A picture of West Bengal CM Mamata Banerjee serving food at a meeting for the opposition and public leaders has gone viral. The attendees included Delhi CM Arvind Kejriwal, Patidar leader Hardik Patel and former Bihar deputy CM Tejashwi Yadav among others. Twenty-five political leaders from over 20 political parties joined hands to take on BJP in Lok Sabha elections.",Pragya Swastik,09:34 pm,21-Jan-2019,[]
https://inshorts.com/en/news/chris-pratt-gets-engaged-to-arnold-schwarzeneggers-daughter-1547466411120,Chris Pratt gets engaged to Arnold Schwarzenegger's daughter,"\'Avengers\' actor Chris Pratt took to Instagram to reveal that he got engaged to his girlfriend, Arnold Schwarzenegger\'s daughter author Katherine Schwarzenegger and shared the first picture. He captioned the photo, ""So happy you said yes! I\'m thrilled to be marrying you. Proud to live boldly in faith with you. Here we go!"" The couple reportedly met through Schwarzenegger\'s mother.",Daisy Mowke,05:16 pm,14-Jan-2019,Instagram
https://inshorts.com/en/news/sara-to-star-opposite-varun-in-coolie-no-1-remake-report-1547128818911,Sara to star opposite Varun in 'Coolie No. 1' remake: Report,"Actress Sara Ali Khan will star opposite Varun Dhawan in the upcoming remake of the 1995 film 'Coolie No. 1', as per reports. The film will reportedly be directed by Varun's father David Dhawan and will be produced by the actor's brother Rohit Dhawan. Earlier, reports suggested that actress Alia Bhatt would star opposite Varun in the film.",Rahel Philipose,07:30 pm,10-Jan-2019,Times Now 
https://inshorts.com/en/news/indiazimbabwe-series-in-doubt-due-to-ipl-2019-schedule-1547460938150,India-Zimbabwe series in doubt due to IPL 2019 schedule,The Zimbabwe cricket team's proposed tour of India is in danger of getting cancelled owing to the schedule of this year's Indian Premier League. India were set to host Zimbabwe for one Test and three ODIs in March. The Board of Control for Cricket in India (BCCI) recently announced that the twelfth edition of IPL will start on March 23.,Dishant Sharma,03:45 pm,14-Jan-2019,CricTracker
https://inshorts.com/en/news/bal-thackeray-wanted-to-get-sonu-nigam-killed-exmp-nilesh-rane-1547557664178,Bal Thackeray wanted to get Sonu Nigam killed: Ex-MP Nilesh Rane,"Former Congress MP Nilesh Rane has claimed that late Shiv Sena Founder ""Bal Thackeray wanted to get Sonu Nigam killed"", adding, ""the attempt was made by Shiv Sainiks at the orders of Balasaheb"". Nilesh is the son of former Maharashtra CM Narayan Rane, who was expelled from Shiv Sena by Uddhav Thackeray in 2005.",Gaurav Shroff,06:37 pm,15-Jan-2019,Times Now
https://inshorts.com/en/news/account-that-broke-kylies-insta-record-posts-2-pics-of-cracking-eggs-1548238343932,Account that broke Kylie's Insta record posts 2 pics of cracking eggs,"The Instagram account which broke American television personality Kylie Jenner's record of most liked Instagram picture by posting just a brown egg's picture, has now posted two more pictures. Both the pictures show the egg cracking. The first picture that broke Kylie's record has amassed over 50.6 million likes.",Pragya Swastik,03:42 pm,23-Jan-2019,Times Now
https://inshorts.com/en/news/edulji-wrongly-says-croatia-won-2018-wc-coa-chief-rai-corrects-her-1547738404387,"Edulji wrongly says Croatia won 2018 WC, CoA chief Rai corrects her","While discussing suspension of Hardik Pandya and KL Rahul with CoA chief Vinod Rai, Diana Edulji cited example of Croatia sending home a player during 2018 FIFA World Cup. ""A...player was sent back after...first game on disciplinary grounds, Croatia went on to win...World Cup,"" she wrote. Rai, in his reply, corrected Edulji, saying it was France that won, not Croatia.",Anmol Sharma,08:50 pm,17-Jan-2019,[]
https://inshorts.com/en/news/turnout-at-tm-krishna-concert-a-political-statement-sisodia-1542520834801,Turnout at TM Krishna concert a political statement: Sisodia,"Thanking the people of Delhi for turning up at Carnatic singer TM Krishna\'s concert on Saturday, Deputy CM Manish Sisodia tweeted that it was not only about music but a ""political statement"" to save the country\'s diversity. Delhi government had extended an invite to Krishna to perform after Airports Authority of India postponed an earlier scheduled event following online criticism.",Ayushi Ahluwalia,11:30 am,18-Nov-2018,The New Indian Express
https://inshorts.com/en/news/china-sentences-canadian-to-death-amid-diplomatic-row-1547549288588,China sentences Canadian to death amid diplomatic row,Canadian citizen Robert Schellenberg has been sentenced to death in China for planning to smuggle over 220 kilograms of methamphetamine from China to Australia. This comes amid tensions between the two countries following the arrest of Huawei CFO Meng Wanzhou in Canada. Schellenberg was sentenced to 15 years in prison earlier but a court said the sentence was too lenient.,Nandini Sinha,04:18 pm,15-Jan-2019,The Guardian
https://inshorts.com/en/news/the-accidental-halted-in-ludhiana-mall-amid-protests-1547226669905,'The Accidental...' halted in Ludhiana mall amid protests,A screening of the film 'The Accidental Prime Minister' was halted at a multiplex in Ludhiana's Pavilion Mall following protests by Congress party activists on the film's release day. Authorities at the multiplex cancelled the screening after the activists gathered outside to protest against the film. A screening of the film was cancelled at a theatre in Kolkata earlier today.,Rahel Philipose,10:41 pm,11-Jan-2019,The New Indian Express
https://inshorts.com/en/news/very-hasty-decision-to-remove-cbi-chief-exjudge-who-oversaw-probe-1547303078458,Very hasty decision to remove CBI chief: Ex-judge who oversaw probe,"Retired Supreme Court judge AK Patnaik, who was appointed by the top court to monitor the Central Vigilance Commission inquiry against ex-CBI Director Alok Verma, said the decision to remove Verma was ""very, very hasty"". ""There was no evidence against Verma regarding corruption. The entire inquiry was held on (CBI Special Director Rakesh) Asthana\'s complaint,"" he stated. ",Arshiya Chopra,07:54 pm,12-Jan-2019,NewsBytes
https://inshorts.com/en/news/were-far-from-being-partners-russia-on-ties-with-japan-1547902911777,We're far from being partners: Russia on ties with Japan,"Russia and Japan are still ""far from being partners in international relations"", Russian Foreign Minister Sergey Lavrov has said. His statement came amid the talks between the two countries to end the dispute over the Kuril Islands near Japan which was seized by the Soviet forces at the end of World War II.",Nandini Sinha,06:31 pm,19-Jan-2019,Times Now
https://inshorts.com/en/news/film-institutes-must-offer-production-training-shabana-1547315945216,Film institutes must offer production training: Shabana ,"Actress Shabana Azmi has said that Indian film institutes should offer their students training in production skills. ""In India, for production, you just need to have money and it doesn\'t require any kind of experience,"" the actress said. Shabana further said that film institutes should understand that production requires training, adding that several foreign institutes teach production.",Rahel Philipose,11:29 pm,12-Jan-2019,Times Now
https://inshorts.com/en/news/misinformation-cbfc-after-alia-tweets-to-lift-ban-on-moms-film-1547798953790,Misinformation: CBFC after Alia tweets to lift ban on mom's film,"The Central Board of Film Certification (CBFC) has denied imposing a ban on Alia Bhatt\'s mother Soni Razdan\'s film \'No Fathers in Kashmir\'. It is ""unfortunate"" that ""unwarranted pressure"" is being put by spreading ""misinformation of a ban"", CBFC said. Earlier Alia had tweeted saying the movie is about empathy and compassion, and CBFC should lift the ""ban"" on it.",Trivedi Bhutnath,01:39 pm,18-Jan-2019,PTI
https://inshorts.com/en/news/no-plans-yet-ankita-lokhande-denies-rumours-of-her-marriage-1547530770628,No plans yet: Ankita Lokhande denies rumours of her marriage,"Denying the rumours of her marriage, Ankita Lokhande said, ""I can\'t say anything right now, but there are no plans, yet."" ""If it happens, I will let you know and invite you for the wedding,"" she added. Ankita, who will be seen in Kangana Ranaut\'s \'Manikarnika: The Queen of Jhansi\', further said that she\'s focussing on her work these days.",Deepshikha Yadav,11:09 am,15-Jan-2019,Pinkvilla
https://inshorts.com/en/news/difficult-road-ahead-elon-musk-fires-over-3000-tesla-staff-1547820667769,"Difficult road ahead: Elon Musk fires over 3,000 Tesla staff","Tesla CEO Elon Musk on Friday e-mailed employees the company would cut its 45,000-strong workforce by around 7%. Musk wrote the firm faces a ""very difficult"" road ahead, making its electric cars, batteries and solar products cost-competitive with fossil fuels. Musk added Tesla\'s 4% profit in 2018 third quarter was ""small"" but the ""first meaningful profit in its 15-year history"".",Gaurav Shroff,07:41 pm,18-Jan-2019,BloombergQuint
https://inshorts.com/en/news/spbsp-alliance-an-illusion-itll-favour-congress-up-dy-cm-1547636767277,"SP-BSP alliance an illusion, it'll favour Congress: UP Dy CM","Claiming Congress, SP and BSP are working together, Uttar Pradesh Deputy Chief Minister Dinesh Sharma said, ""Despite contesting separately in the General Elections, if they (SP and BSP) will win any seats, then it will definitely benefit the Congress party."" He added, ""I want to tell people that giving Congress and SP-BSP separate votes is an illusion.""",Aarushi Maheshwari,04:36 pm,16-Jan-2019,ANI
https://inshorts.com/en/news/deepika-and-ranveer-arrive-in-mumbai-after-getting-married-1542521030851,Deepika and Ranveer arrive in Mumbai after getting married,"Deepika Padukone and Ranveer Singh arrived in Mumbai after getting married at Lake Como in Italy earlier this week in a private ceremony. They have reached Ranveer's residence in Mumbai and will be hosting two receptions in Bengaluru and Mumbai, according to reports. The couple also reportedly bought a new house in Mumbai which costs around ₹50 crore.",Deepshikha Yadav,11:33 am,18-Nov-2018,India Today
